新聞來源,發佈時間,網址,標題,內容,發佈日期
蘋果,2014/3/24 17:54,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366424/%E3%80%90%E6%9C%8D%E8%B2%BF%E9%AC%A7%E5%A0%B4%E3%80%91%E5%8F%88%E8%A6%8B%E7%99%BE%E9%A3%86%E4%BB%94%E5%91%BC%E5%98%AF%E9%81%8E%E3%80%80%E8%AD%A6%E9%80%AE2%E4%BA%BA,【更新】飆仔二鬧太陽花　喊「台灣萬歲」,"飆車族再現！昨晚10時，反服貿抗議現場又出現百台機車鬧場，抗議民眾與飆仔在大馬路上發生衝突，飆仔遭圍毆，心生不滿，欲拿出信號彈施放，還好警方及時趕到壓制飆。警方立即在現場大規模搜索，於超商中尋獲2名飆仔並順利壓制，在機車置物箱搜出煙火、鋁棒以及鐵製雙節棍，警方目前已將茲事的飆仔帶回偵辦中。《蘋果》根據民眾提供訊息，飆車族聚集早有預謀，其中成員更將影片po網，相當囂張。\n\n怎料今凌晨1時許，位在反服貿抗議現場旁的中山南路與青島東路口，疑似飆仔再度出現，除了點燃信號彈與民眾嗆聲，竟然拿出折疊刀傷人，造成21歲男子背部5公分刀傷，另有2名男子則是因流鼻血和膝蓋擦傷送醫。警方表示，此起事故共造成3人受傷，警方也已帶回7名滋事份子回所偵辦，初步懷疑是昨晚飆仔不堪遭抗議民眾圍毆，前來尋仇。先前飆車族不斷出現，警方就曾研判不排除有黑幫介入，如今又出現砍人見血事件，不免讓人質疑，是否這些飆仔遭人指使，試圖要訓學運份子，讓抗議民眾心生畏懼，反制學運壯大。\n\n台北市警察局中正一分局表示，混亂中持刀砍人的男子趁亂逃跑，但是調閱監視器後已經鎖定特定對象。另外昨晚2波到場飆車民眾滋事案件，警方共帶回20餘人，並分別查出2顆具殺傷力的土製爆裂物、信號彈及球棒、雙節棍。警方訊後依恐嚇公眾、槍砲彈藥管制條例、社維法等罪嫌將其中3人移送法辦。（突發中心／台北報導）\n\n發稿時間23:03\n更新時間13:04\n\n想看更多現場直擊鏡頭，請快進<a href=""https://www.facebook.com/Appledailya1"">蘋果關鍵現場粉絲團</a>\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_fe41656dae68c00fc3c959e6e29616b2.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_a3b07c42e2a1d784ad95dd60832f9c51.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_60394f966b501e3ee46f9193eee739b2.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_95632bb26a43d98a3d6c14d627f4c070.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_82b140e62e4ba7f14771deb9a2119170.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_c33df3ed24e1007484ec7cd7dacef0ca.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_b49b81429ff63c7b936583068aaeacbf.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_dc80880bde0ac64fb2821e84c0579df3.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_37529d2c0c11282a13be5172abc75034.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_d21f57eaae6fde7c99ff56e3c784e492.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_680dee47066f51beebcebce2fe9301ec.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_68d8d54de338282e9214c83db3e8aed9.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_9158921fe30bce8f1f7c0a6e07c7386c.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_aa56e8871f54598d25619c5f08d55682.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_31ef5a88e7c3be200f46a62ed45e86d9.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 17:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366465/%E8%AD%A6%E9%A9%85%E9%9B%A2%E6%BF%BA%E8%A1%80%E3%80%80%E5%AD%B8%E7%94%9F%E8%AD%A6%E5%91%8Aline%E5%82%B3%E8%A9%90%E9%A8%99,警驅離濺血　學生警告line傳詐騙,"反服貿學生佔領立法院議場第185小時，學生組織在凌晨1時許宣布，已發現詐騙集團盜用line等APP軟體，聲稱因昨天攻佔行政院被警察打傷住院，需要醫療費用，請現場學生提高警覺勿上當。\n?\n另外，今天又有熱心民眾提供菜包做宵夜，讓醫護人員、學生可以有體力繼續為反服貿抗爭撐下去。（林修卉／台北報導）\n\n【更多新聞內容，都在《<a href=""https://www.facebook.com/AppleiTaiwan?fref=ts"">蘋果余艾苔</a>》粉絲團】\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_79797aa924a53a299394914f90d6925c.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 17:24,http://www.appledaily.com.tw/realtimenews/article/international/20140325/366464/%E6%94%BB%E4%BD%94%E5%9C%8B%E6%9C%83%E6%96%B0%E8%81%9E%E3%80%80%E7%99%BB%E4%B8%8A%E7%B7%9A%E4%B8%8A%E5%AA%92%E9%AB%94NowThis%E3%80%80,攻佔國會新聞　登上線上媒體NowThis　,"近年來崛起的線上新聞媒體「NowThis News」，製作新聞短片透過app供使用者觀看，打出「新聞就在口袋裡」的標語，相當受到歡迎。\n\n台灣學生攻佔國會的新聞，也受到矚目，被製作出長近40秒的新聞短片，並配上簡短文字敘述，影片中寫道數百名抗議者衝入台灣行政院，在這場進行中的反服貿活動，許多抗議者憂心服貿恐傷害台灣經濟和國家安全，大部分的抗議者都是學生。? （周佩萱／綜合報導）\n\n影片連結<a href=""http://www.nowthisnews.com/news/taiwan-police-clash-students/"">在此</a>。\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_b3963904533e0371a35ca3e585317b85.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 17:04,http://www.appledaily.com.tw/realtimenews/article/life/20140325/366450/%E3%80%90%E5%91%BD%E7%90%86%E5%93%A5%E9%96%8B%E7%A4%BA%E3%80%91%E5%AE%B5%E5%A4%9C%E6%96%87%E3%80%80%E5%90%83%E5%A4%AA%E9%99%BD%E9%A4%85%E9%85%8D%E8%9B%8B%E7%B3%95,【命理哥開示】宵夜文　吃太陽餅配蛋糕,"命理哥知道你們和我一樣，昨晚都失眠了，看到那些被警棍打、水柱沖的孩子們，心裡真的很不捨，偏偏就在這個時候，咱們行政院副秘書長不捨的是太陽餅跟屏東的蛋糕！奇怪捏馬卡茸還不夠你吃嗎，官員大大你再幽默一點呀！\n?\n本日是「三山國王千秋」，就是三山國王的生日，命理哥想起小時候讀的民間故事，話說南宋末時，宋昺帝被元兵追殺，有三兄弟挺身而出擊退元兵，因此封他們為三山國王。對照現今時局，命理哥倒也不是將三山國王套在林飛帆、陳為廷跟魏揚身上，只是想到馬騜跟疑話不但不保護學生，還這樣追殺人民，心有不甘啊.....（地產命理哥／台北報導）\n?\n國曆103年3月25日(二)\n農曆103年二月25日\n今日吉時：卯時、申時、亥時\n今日沖煞年歲：煞西方、沖牛66歲\n?\n想看更多農民曆解析請上蘋果地產王粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_086d1e52a6877d9123f2ff16841ed977.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_fa5b7679d8a4bb45ab465e938319a1bf.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/forum/20140325/366337/%E5%BC%B5%E9%90%B5%E5%BF%97%EF%BC%9A%E5%AD%B8%E7%94%9F%E7%82%BA%E4%BD%95%E9%80%99%E9%BA%BC%E6%86%A4%E6%80%92,張鐵志：學生為何這麼憤怒,"在立法院外面，我看到許許多多的青春面孔坐在地上，認真地聽著台上演講，激動地喊著口號。\n\n他們為什麼會來？\n\n其實，他們抗議的原因和這幾年全世界的青年抗爭反抗運動──從埃及到土耳其到烏克蘭──很類似，除了一個重大不同：中國因素。\n\n第一個原因當然是社會的不公不義，這是全球現象，但這代新世紀成長的台灣青年所店面對的是社會貧富差距的嚴重擴大，是低薪資的青年貧窮化，是大台北的房子對他們來說是海市蜃樓（而台北市長候選人是帝寶住戶的事實彷彿是一則黑色幽默）；更重要的是，過去幾年，統治菁英不斷地侵害弱勢、破壞生態來鞏固政商利益集團，從農村到老社區到原住民傳統領域，而每一個如此明顯不義的重大社會議題，都動員出新的一批年輕人認識到體制的荒誕。\n\n其次，是台灣新興民主體制的無能。這也是許多新興民主體制的問題，在許多新興民主國家，統治者侵害人權、操弄法律、蔑視制度制衡，因此人民掀起一波波抗爭。而台灣青年成長的時代，是台灣的「後民主轉型」期，上個世代的政治偶像從阿扁到馬英九，在他們的經驗中只看到腐敗與無能，主要政黨完全無法解決─而只是惡化─上述的社會經濟問題，無法回應新世代的政治想像，而只剩下僵化腐臭的屍體，淪為既得利益集團的分贓政治與權力遊戲──可笑的是，這次佔領運動還是有不少人懷疑把學生被民進黨控制，根本不知道這幾年學運和社運的自主性其實讓民進黨手足無措。總之，新世代對台灣的代議政治與政黨政治失去信心，這一次國民黨黨團的「三十秒」充滿凸顯他們如何操弄民主和法治，成為點燃青年怒火的炸藥。\n\n第三，也是全球同樣的現象，就是他們是網路世代，尤其是社交媒體時代。這一代青年早已開始拒絕傳統的主流媒體，他們有自己的資訊和新聞管道，並在網路上形成了自己的公共領域，因此更具批判性和進步價值，而不會被傳統主流媒體所蒙蔽。每一次的爭議，他們都在臉書上比主流媒體有更快、更豐富的資訊：這次佔領立院行動的第一天晚上，尤其可以看到傳統主流媒體從報紙到電視的嚴重遲緩。\n\n以上三個是近年來全球反抗運動的相似原因，但台灣還有一個屬於自己的特殊原因：是對中國的焦慮。沒有錯，不見得每個人都了解服貿協定，但是當2008年馬政府上台積極強力推動與中國的整合後，確實讓許多人焦慮與擔心這個整合對台灣造成的可能傷害：從對自由民主的侵蝕，到對產業的衝擊，乃至對於日常生活的巨大，也因此香港經驗成為許多人的重要教訓。台灣和中國的關係我們這個世代對台灣最重大的課題之一，我們需要的是透過更多的討論、更充分的資訊，慢慢凝聚國民的共識，讓兩岸建立起一個合理和健康的關係；我深信這些學生不是「逢中必反」，而是反對政府粗暴地決定我們的未來。\n\n所以，稱呼這些學生為暴民，或者如金溥聰說反暴力，只是滑稽可笑的語言──佔領立院和行政院只是在這個崩壞的體制下，行使公民不服從的抵抗權。這群青年非但不是暴民，反而是真正的新一代公民：他們有著更多元進步的價值，他們熱愛這片土地，渴望一個更好的民主，期待更正常的兩岸關係；他們願意冒著被污名化的可能、被暴力驅離的恐懼坐在這裡，是因為他們深信他們有權利、有責任作為一個公民，在這個關鍵歷史時刻決定台灣的未來。\n\n?\n\n?\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_fe662436f93cd290664067b505cac170.jpg\n<a href=""/realtimenews/author/authorid/46"">更多張鐵志文章</a>                \n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366448/%E3%80%90%E7%8F%BE%E5%A0%B4%E7%B4%80%E5%AF%A6%E3%80%91%E9%A6%AC%E8%8B%B1%E4%B9%9D%E8%A1%80%E8%85%A5%E9%8E%AE%E5%A3%93%E3%80%80%E5%85%A8%E8%A8%98%E9%8C%84,【現場紀實】馬英九血腥鎮壓　全記錄,"太陽花學運3000名學生前晚佔據行政院，警方為了驅離學生，昨凌晨起發動六波鎮壓驅離行動，鎮暴警察以盾牌、警棍將抗議學生強行架走，爆發激烈肢體衝突，警方甚至以高壓水柱對學生射水，順利將佔據行政院內外的學生強行驅離，但粗暴手法卻導致123人受傷，激烈手法也備受質疑。（突發中心／台北報導）\n\n想看更多現場直擊鏡頭，請快進<a href=""https://www.facebook.com/Appledailya1"">蘋果關鍵現場粉絲團</a>\n\n\n?\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_749ad19647fb5016eac7d6e8d1719679.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_c584e3f4634fef2a0b553ad813feed43.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366447/%E9%AD%8F%E6%8F%9A%E8%AB%8B%E5%9B%9E%E8%AD%B0%E5%A0%B4%E6%AD%A1%E5%91%BC%E3%80%80%E3%80%8A%E8%98%8B%E6%9E%9C%E3%80%8BLIVE%E7%9B%B4%E6%92%AD,魏揚請回議場歡呼　《蘋果》LIVE直播,"反黑箱學運今天進入第8天，剛剛傳出魏揚「無保請回」的消息，議場內歡聲雷動。\n?\n昨（24）日晚間7時許，原本燥熱又臭轟轟的議場，內突然變涼且空氣變好，原來是水電師傅義務協助，開啟了院內的送風系統，將過濃的二氧化碳排出，導入外面的空氣。\n?\n為了抗議警政暴力，至少已有40個校系學生會、系學會等響應。目前為止，已有台大學生會與台大多個系所、清華大學 生會、中山大學社會學系、台北藝術大學戲劇系、台北醫大、中正大學等部分系所師生宣布響應，表示要自主停課、或舉辦罷課靜坐等活動，各校罷課情形仍持續增加中。《蘋果》將持續為大家LIVE直播最新狀況。（即時新聞中心／綜合報導）\n\n【《場外LIVE》立法院戶外現場直播】\n<a href=""http://www.appledaily.com.tw/live/other"">http://www.appledaily.com.tw/live/other</a>\n\n掌握最新最快訊息 請上《<a href=""https://www.facebook.com/apple.realtimenews"">蘋果日報即時新聞</a>》粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_01f96407313d8c8111d8cee5c705280c.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366447/%E9%AD%8F%E6%8F%9A%E8%AB%8B%E5%9B%9E%E8%AD%B0%E5%A0%B4%E6%AD%A1%E5%91%BC%E3%80%80%E3%80%8A%E8%98%8B%E6%9E%9C%E3%80%8BLIVE%E7%9B%B4%E6%92%AD,攻佔國會190小時　《蘋果》LIVE直播,"反黑箱服貿學運今天進入第8天，截至今天凌晨06:33達190小時；議場內醫護人員稍早進行交接班，幫同學量血壓。\n?\n昨晚有水電師傅義務協助議場空調，開啟了院內的送風系統，將過濃的二氧化碳排出，導入外面的空氣，場內學生較舒適入睡。《蘋果》將持續為大家LIVE直播最新狀況。（即時新聞中心／綜合報導）\n\n【《場外LIVE》立法院戶外現場直播】\n<a href=""http://www.appledaily.com.tw/live/other"">http://www.appledaily.com.tw/live/other</a>\n\n掌握最新最快訊息 請上《<a href=""https://www.facebook.com/apple.realtimenews"">蘋果日報即時新聞</a>》粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_01f96407313d8c8111d8cee5c705280c.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366447/%E9%AD%8F%E6%8F%9A%E8%AB%8B%E5%9B%9E%E8%AD%B0%E5%A0%B4%E6%AD%A1%E5%91%BC%E3%80%80%E3%80%8A%E8%98%8B%E6%9E%9C%E3%80%8BLIVE%E7%9B%B4%E6%92%AD,攻佔國會191小時　《蘋果》LIVE直播,"反黑箱服貿學運今天進入第8天，截至今天凌晨07:40達191小時；議場內學生大多已起床吃早餐，醫療團隊幫忙量體溫，學生如往常讀報，進一步了解因攻佔政院事件的魏揚，今天凌晨被無保請回的相關新聞。《蘋果》將持續為大家LIVE直播最新狀況。（即時新聞中心／綜合報導）\n\n直播網址?<a href=""http://http://www.appledaily.com.tw/live""> http://www.appledaily.com.tw/live</a>\n\n掌握最新最快訊息 請上<a href=""https://www.facebook.com/apple.realtimenews"">《蘋果日報即時新聞》</a>粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_badc8905e0fdd4259dd1423e9732a4dd.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366447/%E9%AD%8F%E6%8F%9A%E8%AB%8B%E5%9B%9E%E8%AD%B0%E5%A0%B4%E6%AD%A1%E5%91%BC%E3%80%80%E3%80%8A%E8%98%8B%E6%9E%9C%E3%80%8BLIVE%E7%9B%B4%E6%92%AD,攻佔國會192小時　《蘋果》LIVE直播,"反黑箱服貿學運今天進入第8天，截至今天凌晨08:37達192小時；議場內學生用餐讀報後，目前分成小組，圍成小圈圈討論中。《蘋果》將持續為大家LIVE直播最新狀況。（即時新聞中心／綜合報導）\n\n直播網址?<a href=""http://http://www.appledaily.com.tw/live""> http://www.appledaily.com.tw/live</a>\n\n掌握最新最快訊息 請上<a href=""https://www.facebook.com/apple.realtimenews"">《蘋果日報即時新聞》</a>粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_c0146036e921bddca3331dcdcb921998.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366447/%E9%AD%8F%E6%8F%9A%E8%AB%8B%E5%9B%9E%E8%AD%B0%E5%A0%B4%E6%AD%A1%E5%91%BC%E3%80%80%E3%80%8A%E8%98%8B%E6%9E%9C%E3%80%8BLIVE%E7%9B%B4%E6%92%AD,攻佔國會194小時　《蘋果》LIVE直播,"反黑箱服貿學運今天進入第8天，截至今天上午10時達194小時，反服貿學生總指揮陳為廷、林飛帆今早接連出面強調決心不變，且這場訴求是高度理性，太陽花學運已成為全民運動。\n\n林飛帆強調，對於行政院長江宜樺發表的談話完全不能接受，暴力鎮壓學生已是他的歷史定位，呼籲馬總統應出面面對人民。《蘋果》將持續為大家LIVE直播最新狀況。（即時新聞中心／綜合報導）\n\n直播網址?<a href=""http://http://www.appledaily.com.tw/live""> http://www.appledaily.com.tw/live</a>\n\n掌握最新最快訊息 請上<a href=""https://www.facebook.com/apple.realtimenews"">《蘋果日報即時新聞》</a>粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_b60d1da24c6e17458b5ccd4892dccec1.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366447/%E9%AD%8F%E6%8F%9A%E8%AB%8B%E5%9B%9E%E8%AD%B0%E5%A0%B4%E6%AD%A1%E5%91%BC%E3%80%80%E3%80%8A%E8%98%8B%E6%9E%9C%E3%80%8BLIVE%E7%9B%B4%E6%92%AD,攻佔國會195小時　《蘋果》LIVE直播,"反黑箱服貿學運今天進入第8天，截至今天上午11時達195小時，反服貿學生總指揮陳為廷、林飛帆今早接連出面強調決心不變，堅持兩岸協議監督條例立法，且這場訴求是高度理性，太陽花學運已成為全民運動。針對學生要求會面，立法院長王金平表示將研究是否有此需要。\n\n對於行政院長江宜樺表達不設前提，希望與學生對話，林飛帆也表示不排除任何對話的可能性，但目前並未接獲王院長或馬總統希望對談。林飛帆強調，暴力鎮壓學生已是行政院長江宜樺的歷史定位，呼籲馬總統應出面面對人民。《蘋果》將持續為大家LIVE直播最新狀況。（即時新聞中心／綜合報導）\n\n直播網址?<a href=""http://http://www.appledaily.com.tw/live""> http://www.appledaily.com.tw/live</a>\n\n掌握最新最快訊息 請上<a href=""https://www.facebook.com/apple.realtimenews"">《蘋果日報即時新聞》</a>粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_b60d1da24c6e17458b5ccd4892dccec1.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_a4f0df950b92d090d4f142ca6b797557.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_c5973e52357fc7fa2d5e547a5fbaed2b.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
蘋果,2014/3/24 16:44,http://www.appledaily.com.tw/realtimenews/article/politics/20140325/366447/%E9%AD%8F%E6%8F%9A%E8%AB%8B%E5%9B%9E%E8%AD%B0%E5%A0%B4%E6%AD%A1%E5%91%BC%E3%80%80%E3%80%8A%E8%98%8B%E6%9E%9C%E3%80%8BLIVE%E7%9B%B4%E6%92%AD,攻佔國會196小時　《蘋果》LIVE直播,"反黑箱服貿學運今天進入第8天，截至今天12時達196小時，反服貿學生總指揮陳為廷、林飛帆今早接連出面強調決心不變，堅持兩岸協議監督條例立法，且這場訴求是高度理性，太陽花學運已成為全民運動。針對學生要求會面，立法院長王金平表示將研究是否有此需要。議場內因關閉空調設備，空氣品質不佳，今早多加了1條排氣管和2個電風扇，室內空氣好多了，學生也更有精神面對挑戰。\n\n對於行政院長江宜樺表達不設前提，希望與學生對話，林飛帆也表示不排除任何對話的可能性，但目前並未接獲王院長或馬總統希望對談。林飛帆強調，暴力鎮壓學生已是行政院長江宜樺的歷史定位，呼籲馬總統應出面面對人民。《蘋果》將持續為大家LIVE直播最新狀況。（即時新聞中心／綜合報導）\n\n直播網址?<a href=""http://http://www.appledaily.com.tw/live""> http://www.appledaily.com.tw/live</a>\n\n掌握最新最快訊息 請上<a href=""https://www.facebook.com/apple.realtimenews"">《蘋果日報即時新聞》</a>粉絲團\n

\n                http://twimg.edgesuite.net/images/ReNews/20140325/420_b60d1da24c6e17458b5ccd4892dccec1.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_a4f0df950b92d090d4f142ca6b797557.jpg\nhttp://twimg.edgesuite.net/images/ReNews/20140325/420_c5973e52357fc7fa2d5e547a5fbaed2b.jpg\n\n

\n                \n

\n                <a href=""http://www.appledaily.com.tw/realtimenews/forum"">【蘋論陣線】：最新評論及獨立媒體每日總覽</a>\n\n<a href=""mailto:onlineopinions@appledaily.com.tw?subject=%A6%B3%B8%DC%ADn%BB%A1%A7%EB%BDZ%A1u%A7Y%AE%C9%BD%D7%BE%C2%A1v"">有話要說 投稿「即時論壇」\n\n onlineopinions@appledaily.com.tw</a>",2014/3/24
